X,Y,OBJECTID,id,ask,bedrooms,title,address,posting_da,created_at,updated_at,source_id,survey_id,XCoord,YCoord,Loc_ID,geog_code,AREA,PERIMETER,HOOD_,HOOD_ID,HOOD_NAME
231493.967730393167585,905285.371815737569705,1560,27018.00000000000,2300.00000000000,2.00000000000,Charming 2BR in DAVIS SQ! ~~Heat INC.~ 2 Parking!,,2015-11-02 18:51:24,2015-11-03 22:39:18.514289,2015-11-03 22:39:18.514289,0.00000000000,18.00000000000,231493.96773000000,905285.37181599997,0,231493.96773_905285.371816,5164364.67909,9614.32488,8,4,Powder House
231465.617859474790748,905291.576223922194913,1561,27021.00000000000,2300.00000000000,2.00000000000,Lovely 2BR in Multi Family home in DAVIS SQ-Heat INCLUDED- 2 Parking!,,2015-11-01 15:25:51,2015-11-03 22:39:18.532201,2015-11-03 22:39:18.532201,0.00000000000,18.00000000000,231465.61785899999,905291.57622399996,0,231465.617859_905291.576224,5164364.67909,9614.32488,8,4,Powder House
231583.05715619889088,904350.155728611513041,1602,27315.00000000000,2200.00000000000,2.00000000000,Classic 2 Bedroom in PORTER SQ on a Great Street!! DW + Lndry - Dec 1,,2015-11-02 21:34:57,2015-11-03 22:42:07.999846,2015-11-03 22:42:07.999846,0.00000000000,18.00000000000,231583.05715600000,904350.15572899999,0,231583.057156_904350.155729,9834653.37944,14217.37817,11,9,Spring Hill
231773.826474494009744,904936.623138380469754,1636,27587.00000000000,2200.00000000000,2.00000000000,Spacious 2 Bed in Davis Sq !,,2015-11-03 21:31:22,2015-11-03 22:44:15.441952,2015-11-03 22:44:15.441952,0.00000000000,18.00000000000,231773.82647400000,904936.62313800002,0,231773.826474_904936.623138,6232546.13042,14043.14751,9,7,Magoun / Albion
231712.483678645337932,904955.451416102354415,1637,27588.00000000000,2200.00000000000,2.00000000000,"10/01, 8 min to Davis, DW, HWD FL Great Unit!",,2015-11-03 16:48:43,2015-11-03 22:44:15.449786,2015-11-03 22:44:15.449786,0.00000000000,18.00000000000,231712.48367900000,904955.45141600003,0,231712.483679_904955.451416,8755078.92698,16630.09081,7,3,Davis Square
231717.176706041878788,904955.472609885968268,1638,27590.00000000000,2000.00000000000,2.00000000000,"7 Minute Walk to Davis Sq, LR, DR, Modern Kitchen, Laundry ~ 10/1",,2015-11-02 21:41:25,2015-11-03 22:44:15.461306,2015-11-03 22:44:15.461306,0.00000000000,18.00000000000,231717.17670600000,904955.47261000006,0,231717.176706_904955.47261,8755078.92698,16630.09081,7,3,Davis Square
231717.262991620897083,904936.367450128658675,1639,27596.00000000000,2200.00000000000,2.00000000000,"Spacious 2Bd,5 min to Davis T,DW,Porch,Great Location on Bike Path!",,2015-11-02 15:07:46,2015-11-03 22:44:15.495955,2015-11-03 22:44:15.495955,0.00000000000,18.00000000000,231717.26299200000,904936.36745000002,0,231717.262992_904936.36745,8755078.92698,16630.09081,7,3,Davis Square
232507.74530345571111,904354.374798557488248,1641,27623.00000000000,1900.00000000000,2.00000000000,Ã¢Â˜Â› Near SOMERVILLE HOSPITAL - Spacious Apt w/ Hardwood Laundry (NOW),,2015-11-03 22:11:44,2015-11-03 22:44:26.133962,2015-11-03 22:44:26.133962,0.00000000000,18.00000000000,232507.74530300000,904354.37479899998,0,232507.745303_904354.374799,9834653.37944,14217.37817,11,9,Spring Hill
232512.461940943059744,904367.170681263552979,1642,27641.00000000000,2000.00000000000,2.00000000000,Spring Hill Neighborhood. Spacious 2 bedroom. Nice size.,,2015-11-02 15:50:02,2015-11-03 22:44:26.238999,2015-11-03 22:44:26.238999,0.00000000000,18.00000000000,232512.46194099999,904367.17068099999,0,232512.461941_904367.170681,6232546.13042,14043.14751,9,7,Magoun / Albion
232507.656874882697593,904373.479925030609593,1643,27645.00000000000,1900.00000000000,2.00000000000,Ã¢Â˜Â› Near SOMERVILLE HOSPITAL - Spacious Apt w/ Hardwood Laundry (NOW),,2015-10-30 21:23:56,2015-11-03 22:44:26.261472,2015-11-03 22:44:26.261472,0.00000000000,18.00000000000,232507.65687499999,904373.47992499999,0,232507.656875_904373.479925,6232546.13042,14043.14751,9,7,Magoun / Albion
231949.127538581436966,904771.911090564215556,1644,27649.00000000000,2500.00000000000,2.00000000000,All new 2 bed 2 bath ~ Somerville ~ ~~~ Half fee~~pets??,,2015-11-02 18:32:45,2015-11-03 22:44:31.517572,2015-11-03 22:44:31.517572,0.00000000000,18.00000000000,231949.12753900001,904771.91109099996,0,231949.127539_904771.911091,6232546.13042,14043.14751,9,7,Magoun / Albion
232953.26838202419458,904922.952888971893117,1654,27694.00000000000,2200.00000000000,2.00000000000,"12/01, Nice 2BD, 2 Parking, Laundry, DW/D, HWD FL",,2015-11-02 23:17:40,2015-11-03 22:44:52.770699,2015-11-03 22:44:52.770699,0.00000000000,18.00000000000,232953.26838200001,904922.95288899995,0,232953.268382_904922.952889,8985314.92405,14402.35155,10,8,Winter Hill
233009.495579432783416,905012.30220801429823,1655,27695.00000000000,2200.00000000000,2.00000000000,"Brand New Modern&Charming 2BD Condo w/2 Parking,In-Unit Laundry,DW/D!!",,2015-11-02 18:31:26,2015-11-03 22:44:52.778885,2015-11-03 22:44:52.778885,0.00000000000,18.00000000000,233009.49557900001,905012.30220799998,0,233009.495579_905012.302208,8985314.92405,14402.35155,10,8,Winter Hill
232981.591344833781477,904923.085847067879513,1656,27696.00000000000,2200.00000000000,2.00000000000,"Newly Renovated 2 Bed, 1 Bath, 2 Parking, Laundry, DW/D, HWD FL",,2015-10-31 17:07:36,2015-11-03 22:44:52.784789,2015-11-03 22:44:52.784789,0.00000000000,18.00000000000,232981.59134499999,904923.08584700001,0,232981.591345_904923.085847,8985314.92405,14402.35155,10,8,Winter Hill
230522.354948560212506,906331.221449675969779,1677,27821.00000000000,2000.00000000000,2.00000000000,"Large 2 BD, Walk to Davis Sq, Free Laundry, Pets Negotiable",,2015-11-02 18:23:47,2015-11-03 22:46:17.18031,2015-11-03 22:46:17.18031,0.00000000000,18.00000000000,230522.35494900000,906331.22144999995,0,230522.354949_906331.22145,9787564.58193,17807.41102,6,1,West Somerville
230508.168796568672406,906337.4913000469096,1678,27822.00000000000,2000.00000000000,2.00000000000,"Large 2 BD, Walk to Davis Sq, Free Laundry, Pets Negotiable",,2015-11-02 17:26:08,2015-11-03 22:46:17.188039,2015-11-03 22:46:17.188039,0.00000000000,18.00000000000,230508.16879699999,906337.49129999999,0,230508.168797_906337.4913,9787564.58193,17807.41102,6,1,West Somerville
230536.486054541164776,906337.614397012162954,1679,27823.00000000000,2000.00000000000,2.00000000000,"Large 2 BD, Walk to Davis Sq, Free Laundry, Pets Negotiable",,2015-11-01 18:01:42,2015-11-03 22:46:17.202485,2015-11-03 22:46:17.202485,0.00000000000,18.00000000000,230536.48605499999,906337.61439700006,0,230536.486055_906337.614397,9787564.58193,17807.41102,6,1,West Somerville
231699.844898849871242,904618.048229279578663,1706,28186.00000000000,2300.00000000000,2.00000000000,"Superb 2 Bed by Davis & Porter SQ!! Porch, Dishwasher + 2 Parking",,2015-11-03 21:40:32,2015-11-03 22:47:53.333541,2015-11-03 22:47:53.333541,0.00000000000,18.00000000000,231699.84489899999,904618.04822899995,0,231699.844899_904618.048229,9834653.37944,14217.37817,11,9,Spring Hill
231718.757938892784296,904605.359571603825316,1707,28196.00000000000,2300.00000000000,2.00000000000,2 beds - 2 PARKING SPOTS !! *** Close to DAVIS and PORTER SQ !! ***,,2015-11-02 20:05:47,2015-11-03 22:47:53.394725,2015-11-03 22:47:53.394725,0.00000000000,18.00000000000,231718.75793900000,904605.35957199999,0,231718.757939_904605.359572,9834653.37944,14217.37817,11,9,Spring Hill
231709.259990644437494,904611.759246369707398,1708,28201.00000000000,2300.00000000000,2.00000000000,-- Charming 2+ Bed ((( 6 Mins to the T ))) -- Parking for 2 - Jan 1st,,2015-10-31 14:04:10,2015-11-03 22:47:53.42228,2015-11-03 22:47:53.42228,0.00000000000,18.00000000000,231709.25999100000,904611.75924599997,0,231709.259991_904611.759246,9834653.37944,14217.37817,11,9,Spring Hill
231709.289078237721696,904605.31681330408901,1709,28203.00000000000,2300.00000000000,2.00000000000,-- Charming 2+ Bed ((( 6 Mins to the T ))) -- Parking for 2 - Jan 1st,,2015-10-30 21:04:17,2015-11-03 22:47:53.43389,2015-11-03 22:47:53.43389,0.00000000000,18.00000000000,231709.28907800000,904605.31681300001,0,231709.289078_904605.316813,9834653.37944,14217.37817,11,9,Spring Hill
232121.205443022307009,905313.649914792040363,1716,28253.00000000000,2200.00000000000,2.00000000000,"10/01, Close to Davis, DW, HWD FL Deck & Porch! Great Deal!",,2015-11-02 18:04:38,2015-11-03 22:48:04.158568,2015-11-03 22:48:04.158568,0.00000000000,18.00000000000,232121.20544300001,905313.64991499996,0,232121.205443_905313.649915,5164364.67909,9614.32488,8,4,Powder House
231095.458843474480091,905792.781448395573534,1717,28254.00000000000,2000.00000000000,2.00000000000,"Near Davis Square, Spacious, Dishwasher, HW Floors",,2015-11-03 18:41:17,2015-11-03 22:48:09.382208,2015-11-03 22:48:09.382208,0.00000000000,18.00000000000,231095.45884300000,905792.78144799999,0,231095.458843_905792.781448,6265762.51681,11750.35174,2,2,Tufts
233477.104583569336683,903900.728709153132513,1718,28270.00000000000,1850.00000000000,2.00000000000,{Brand New Renovation - 1st floor 2 Fam - Pkg - Spring Hill/ Union},,2015-11-03 17:36:17,2015-11-03 22:48:26.279862,2015-11-03 22:48:26.279862,0.00000000000,18.00000000000,233477.10458399999,903900.72870900005,0,233477.104584_903900.728709,2531078.48422,8784.65651,12,10,Central Hill
231608.202787015412468,905056.729455659282394,1726,28309.00000000000,2500.00000000000,2.00000000000,"Large 2 beds, Davis Sq, parking, laundry, media room and office",,2015-11-02 17:58:43,2015-11-03 22:48:52.695267,2015-11-03 22:48:52.695267,0.00000000000,18.00000000000,231608.20278699999,905056.72945600003,0,231608.202787_905056.729456,8755078.92698,16630.09081,7,3,Davis Square
231603.59580491023371,905037.603169454378076,1727,28310.00000000000,2500.00000000000,2.00000000000,"Large 2 beds, Davis Sq, parking, laundry, media room and office",,2015-11-02 15:10:39,2015-11-03 22:48:52.703223,2015-11-03 22:48:52.703223,0.00000000000,18.00000000000,231603.59580499999,905037.60316900001,0,231603.595805_905037.603169,8755078.92698,16630.09081,7,3,Davis Square
231612.866745664505288,905063.193019334808923,1728,28311.00000000000,2500.00000000000,2.00000000000,"Large 2 beds, Davis Sq, parking, laundry, media room and office",,2015-11-01 16:28:55,2015-11-03 22:48:52.708762,2015-11-03 22:48:52.708762,0.00000000000,18.00000000000,231612.86674600001,905063.19301900000,0,231612.866746_905063.193019,8755078.92698,16630.09081,7,3,Davis Square
231613.010250921361148,905031.314051927533001,1729,28312.00000000000,2600.00000000000,2.00000000000,"Large 2 beds, Davis Sq, parking, laundry, media room and office",,2015-10-31 14:42:16,2015-11-03 22:48:52.714455,2015-11-03 22:48:52.714455,0.00000000000,18.00000000000,231613.01025100000,905031.31405199994,0,231613.010251_905031.314052,8755078.92698,16630.09081,7,3,Davis Square
231608.231283828848973,905050.398092685267329,1730,28313.00000000000,2600.00000000000,2.00000000000,"Large 2 beds, Davis Sq, parking, laundry, media room and office",,2015-10-31 14:29:11,2015-11-03 22:48:52.720201,2015-11-03 22:48:52.720201,0.00000000000,18.00000000000,231608.23128400001,905050.39809300005,0,231608.231284_905050.398093,8755078.92698,16630.09081,7,3,Davis Square
231598.905964379169745,905018.587593109929003,1731,28314.00000000000,2600.00000000000,2.00000000000,"Large 2 beds, Davis Sq, parking, laundry, media room and office",,2015-10-31 14:27:22,2015-11-03 22:48:52.72635,2015-11-03 22:48:52.72635,0.00000000000,18.00000000000,231598.90596400001,905018.58759300003,0,231598.905964_905018.587593,8755078.92698,16630.09081,7,3,Davis Square
231612.981749878061237,905037.645414626807906,1732,28315.00000000000,2600.00000000000,2.00000000000,"Large 2 beds, Davis Sq, parking, laundry, media room and office",,2015-10-28 18:27:31,2015-11-03 22:48:52.732094,2015-11-03 22:48:52.732094,0.00000000000,18.00000000000,231612.98175000001,905037.64541500004,0,231612.98175_905037.645415,8755078.92698,16630.09081,7,3,Davis Square
232958.67382717851433,903770.980795428389683,1742,28361.00000000000,1800.00000000000,2.00000000000,Spring Hill / Union Square Jewel,,2015-11-02 17:52:27,2015-11-03 22:49:24.429466,2015-11-03 22:49:24.429466,0.00000000000,18.00000000000,232958.67382699999,903770.98079499998,0,232958.673827_903770.980795,5365409.40627,9304.23833,4,12,Prospect Hill
232999.909076871088473,904038.540658011683263,1748,28393.00000000000,2350.00000000000,2.00000000000,~ Spring Hill 2 Bed // Heat + Hot Water Inc // Free Laundry // Patio ~,,2015-10-27 15:47:58,2015-11-03 22:49:40.326584,2015-11-03 22:49:40.326584,0.00000000000,18.00000000000,232999.90907699999,904038.54065800004,0,232999.909077_904038.540658,2531078.48422,8784.65651,12,10,Central Hill
230383.807757857866818,906750.610473051900044,1762,28455.00000000000,1800.00000000000,2.00000000000,[[ (   [  [   { TUFTS 2 Bedroom - Parking -  - Nice! }   ]  ]   ) ]],,2015-11-02 17:42:54,2015-11-03 22:50:17.474058,2015-11-03 22:50:17.474058,0.00000000000,18.00000000000,230383.80775800001,906750.61047299998,0,230383.807758_906750.610473,9787564.58193,17807.41102,6,1,West Somerville
231690.376055316941347,904618.005496479105204,1843,29990.00000000000,2300.00000000000,2.00000000000,-- Charming 2+ Bed ((( 6 Mins to the T ))) -- Parking for 2 - Jan 1st,,2015-11-03 21:58:55,2015-11-03 22:55:15.641089,2015-11-03 22:55:15.641089,0.00000000000,18.00000000000,231690.37605500000,904618.00549600006,0,231690.376055_904618.005496,9834653.37944,14217.37817,11,9,Spring Hill
231638.302602208714234,904662.313275851192884,1844,29991.00000000000,2300.00000000000,2.00000000000,MERE BLOCKS to DAVIS and PORTER SQ !! ***2 beds - 2 PARKING SPOTS !!*,,2015-11-03 19:01:33,2015-11-03 22:55:15.648967,2015-11-03 22:55:15.648967,0.00000000000,18.00000000000,231638.30260200001,904662.31327599997,0,231638.302602_904662.313276,8755078.92698,16630.09081,7,3,Davis Square
231680.878651171835372,904624.294133348506875,1845,29994.00000000000,2300.00000000000,2.00000000000,-- Charming 2+ Bed ((( 6 Mins to the T ))) -- Parking for 2 - Jan 1st,,2015-11-02 17:26:14,2015-11-03 22:55:15.665866,2015-11-03 22:55:15.665866,0.00000000000,18.00000000000,231680.87865100001,904624.29413299996,0,231680.878651_904624.294133,9834653.37944,14217.37817,11,9,Spring Hill
234496.126712572644465,903924.765076268464327,1982,31016.00000000000,1600.00000000000,2.00000000000,{(( Sullivan Sq 2 Bedroom with Parking - EIK - New Deck ))},,2015-11-02 16:51:49,2015-11-03 23:03:10.172752,2015-11-03 23:03:10.172752,0.00000000000,18.00000000000,234496.12671300001,903924.76507600001,0,234496.126713_903924.765076,20551531.86904,19423.22944,5,6,East Somerville
231951.211964285059366,904313.720943326596171,2016,31318.00000000000,2300.00000000000,2.00000000000,Recently Updated Two Bedroom Near Davis & Porter. Parking Included.,,2015-11-03 18:00:11,2015-11-03 23:05:33.724314,2015-11-03 23:05:33.724314,0.00000000000,18.00000000000,231951.21196399999,904313.72094300005,0,231951.211964_904313.720943,9834653.37944,14217.37817,11,9,Spring Hill
230212.152216920570936,906088.060911745997146,2046,31486.00000000000,2000.00000000000,2.00000000000,"2 Bed, 1 Bath, Laundry, DW, HWD FL",,2015-11-02 16:34:43,2015-11-03 23:07:24.709482,2015-11-03 23:07:24.709482,0.00000000000,18.00000000000,230212.15221700000,906088.06091200002,0,230212.152217_906088.060912,9787564.58193,17807.41102,6,1,West Somerville
230207.377625858178362,906088.04036956303753,2047,31490.00000000000,2000.00000000000,2.00000000000,"2 Bed, 1 Bath, Parking, Laundry, HWD FL",,2015-10-31 13:54:35,2015-11-03 23:07:24.7449,2015-11-03 23:07:24.7449,0.00000000000,18.00000000000,230207.37762600000,906088.04036999994,0,230207.377626_906088.04037,9787564.58193,17807.41102,6,1,West Somerville
232411.185376234701835,903812.975632165325806,2093,32005.00000000000,2300.00000000000,2.00000000000,BRAND NEW RENOVATION 2 Bed 1 Bath Apartment on Central St. Avail. NOW,,2015-10-27 16:55:41,2015-11-03 23:11:08.123038,2015-11-03 23:11:08.123038,0.00000000000,18.00000000000,232411.18537600001,903812.97563200002,0,232411.185376_903812.975632,9834653.37944,14217.37817,11,9,Spring Hill
232766.48825905501144,904508.421496952651069,2108,32051.00000000000,2200.00000000000,2.00000000000,"Modern 2BD, Exposed Brick LR, 2 Parking, In-Unit Laundry, DW/D, HWD FL",,2015-11-01 20:40:24,2015-11-03 23:11:29.36075,2015-11-03 23:11:29.36075,0.00000000000,18.00000000000,232766.48825900001,904508.42149700003,0,232766.488259_904508.421497,8985314.92405,14402.35155,10,8,Winter Hill
231609.921094190503936,904674.959527398343198,2166,32437.00000000000,1895.00000000000,2.00000000000,1 block from Porter Sq. & Red Line! Great rent - great location!,,2015-11-02 15:58:55,2015-11-03 23:14:35.08823,2015-11-03 23:14:35.08823,0.00000000000,18.00000000000,231609.92109399999,904674.95952699997,0,231609.921094_904674.959527,8755078.92698,16630.09081,7,3,Davis Square
232313.418453918537125,904550.864895173232071,2206,32685.00000000000,2500.00000000000,2.00000000000,Pristine + ALL NEW 2Br - 2 Bath - Garage Parking -wlk2 Porter / Davis,,2015-11-02 15:48:36,2015-11-03 23:17:08.545906,2015-11-03 23:17:08.545906,0.00000000000,18.00000000000,232313.41845400000,904550.86489500001,0,232313.418454_904550.864895,6232546.13042,14043.14751,9,7,Magoun / Albion
232935.57808508281596,904674.608719958923757,2213,32745.00000000000,1700.00000000000,2.00000000000,"[  [ {     { Beautiful Old Street, 2 Bedroom - New Reno }     } ]  ]",,2015-11-03 21:54:32,2015-11-03 23:17:45.556393,2015-11-03 23:17:45.556393,0.00000000000,18.00000000000,232935.57808499999,904674.60872000002,0,232935.578085_904674.60872,8985314.92405,14402.35155,10,8,Winter Hill
233420.92583789062337,904804.197968005435541,2227,32785.00000000000,1595.00000000000,2.00000000000,Two bedroom heat hot water modern kitchen and bath,,2015-11-03 16:16:07,2015-11-03 23:18:06.909418,2015-11-03 23:18:06.909418,0.00000000000,18.00000000000,233420.92583800000,904804.19796799996,0,233420.925838_904804.197968,10083513.92694,13786.53580,3,5,Ten Hills
231135.759602449747035,905207.35225019347854,2322,33759.00000000000,2100.00000000000,2.00000000000,Charming Morrison Ave. 1st floor unit w/easy access to red & orange T,,2015-11-03 15:58:40,2015-11-03 23:24:20.01213,2015-11-03 23:24:20.01213,0.00000000000,18.00000000000,231135.75960200001,905207.35225000000,0,231135.759602_905207.35225,8755078.92698,16630.09081,7,3,Davis Square
231159.303788042831002,905226.562231642892584,2323,33766.00000000000,2100.00000000000,2.00000000000,Quick Walk to Red Line ** Heat & Hot Water INCLUDED ** Laundry,,2015-10-31 19:50:50,2015-11-03 23:24:20.060732,2015-11-03 23:24:20.060732,0.00000000000,18.00000000000,231159.30378799999,905226.56223200005,0,231159.303788_905226.562232,8755078.92698,16630.09081,7,3,Davis Square
234248.222112315881532,904439.068539489293471,2327,33775.00000000000,900.00000000000,2.00000000000,1BD in 2 BD SULLIVAN SQ,,2015-11-02 15:02:17,2015-11-03 23:24:25.343269,2015-11-03 23:24:25.343269,0.00000000000,18.00000000000,234248.22211199999,904439.06853900000,0,234248.222112_904439.068539,20551531.86904,19423.22944,5,6,East Somerville
232938.55416148295626,903038.990141427377239,2334,33801.00000000000,2100.00000000000,2.00000000000,"HALF FEE | INMAN SQUARE 2BR | AVAILABLE NOW | $2,100",,2015-11-03 15:10:25,2015-11-03 23:25:02.122618,2015-11-03 23:25:02.122618,0.00000000000,18.00000000000,232938.55416100001,903038.99014100002,0,232938.554161_903038.990141,24898652.96673,31584.12208,13,11,Ward Two / Cobble Hill
230731.800021066708723,905892.92874692636542,2335,33852.00000000000,1900.00000000000,2.00000000000,~ Davis Square 2 Bed // Excellent Condition // Porch // 8 Mins to T ~,,2015-10-27 15:29:21,2015-11-03 23:25:07.677839,2015-11-03 23:25:07.677839,0.00000000000,18.00000000000,230731.80002100000,905892.92874700006,0,230731.800021_905892.928747,8755078.92698,16630.09081,7,3,Davis Square
232410.010605773772113,904067.562341847456992,2392,34208.00000000000,1925.00000000000,2.00000000000,"FEE: Heated, Somerville-Spring Hill, walk to Harvard & Porter, 10/1",,2015-10-28 19:41:46,2015-11-03 23:28:39.616072,2015-11-03 23:28:39.616072,0.00000000000,18.00000000000,232410.01060600000,904067.56234199996,0,232410.010606_904067.562342,9834653.37944,14217.37817,11,9,Spring Hill
231830.941874747280963,903797.659160301554948,2467,34770.00000000000,3200.00000000000,2.00000000000,PORTER SQ RENOVATED 2/2 Granite/S/S DW WD Open Concept Parkng Avl NOW,,2015-11-02 13:52:38,2015-11-03 23:32:40.278049,2015-11-03 23:32:40.278049,0.00000000000,18.00000000000,231830.94187499999,903797.65916000004,0,231830.941875_903797.65916,24898652.96673,31584.12208,13,11,Ward Two / Cobble Hill
231992.826868902193382,905535.777080123429187,2468,34773.00000000000,2000.00000000000,2.00000000000,"Somerville nr Ball/Davis/Tufts:  lovely 2 br, eik, d/w, opt pkg",,2015-11-02 13:50:06,2015-11-03 23:32:40.295015,2015-11-03 23:32:40.295015,0.00000000000,18.00000000000,231992.82686900001,905535.77708000003,0,231992.826869_905535.77708,5164364.67909,9614.32488,8,4,Powder House
231867.805760102113709,905019.80266909499187,2495,34902.00000000000,2100.00000000000,2.00000000000,Heat included - Walk to Davis and Porter Squares...On Bike Path,,2015-11-03 15:28:57,2015-11-03 23:34:14.978833,2015-11-03 23:34:14.978833,0.00000000000,18.00000000000,231867.80575999999,905019.80266900000,0,231867.80576_905019.802669,5164364.67909,9614.32488,8,4,Powder House
232313.731797267391812,903462.518218480283394,2516,35356.00000000000,2400.00000000000,2.00000000000,Massive 2.5bd/1ba unit~Porter/Union Sq.~SS kitchen~two floors~9/1,,2015-11-02 22:37:42,2015-11-03 23:35:51.937728,2015-11-03 23:35:51.937728,0.00000000000,18.00000000000,232313.73179699999,903462.51821799995,0,232313.731797_903462.518218,24898652.96673,31584.12208,13,11,Ward Two / Cobble Hill
232197.489539862726815,905142.160239905351773,2551,35580.00000000000,1900.00000000000,2.00000000000,Dec 1st! 2bed Parking Spot Laundry DAVIS SQ,,2015-10-28 14:04:42,2015-11-03 23:37:11.484025,2015-11-03 23:37:11.484025,0.00000000000,18.00000000000,232197.48954000001,905142.16024000000,0,232197.48954_905142.16024,6232546.13042,14043.14751,9,7,Magoun / Albion
232852.087719960603863,904375.082577919354662,2621,36097.00000000000,1650.00000000000,2.00000000000,"Avail NOW~Renovated 2 Bed w/ Parking, Storage, A/C, Beautiful Kitchen!",,2015-11-02 12:59:16,2015-11-03 23:40:38.056084,2015-11-03 23:40:38.056084,0.00000000000,18.00000000000,232852.08772000001,904375.08257800003,0,232852.08772_904375.082578,2531078.48422,8784.65651,12,10,Central Hill
232838.014460552134551,904355.911223444272764,2622,36098.00000000000,1975.00000000000,2.00000000000,Somerville 2-bed w/off-street parking/laundry,,2015-10-30 16:09:24,2015-11-03 23:40:38.06458,2015-11-03 23:40:38.06458,0.00000000000,18.00000000000,232838.01446100001,904355.91122300003,0,232838.014461_904355.911223,2531078.48422,8784.65651,12,10,Central Hill
231555.017337874392979,904286.492723842617124,2625,36113.00000000000,2200.00000000000,2.00000000000,Walk To Porter Sq Train & Shops In Under 5 Minutes * Large & Sunny,,2015-10-29 20:40:58,2015-11-03 23:40:53.786059,2015-11-03 23:40:53.786059,0.00000000000,18.00000000000,231555.01733800001,904286.49272400001,0,231555.017338_904286.492724,9834653.37944,14217.37817,11,9,Spring Hill
232290.828164966253098,903303.348546038963832,2631,36139.00000000000,2800.00000000000,2.00000000000,"~HALF FEE! Modern and Spacious Unit w/ 2 Ba, Pkg!",,2015-11-02 12:58:13,2015-11-03 23:41:10.949574,2015-11-03 23:41:10.949574,0.00000000000,18.00000000000,232290.82816500001,903303.34854599996,0,232290.828165_903303.348546,24898652.96673,31584.12208,13,11,Ward Two / Cobble Hill
232286.134033523674589,903303.326968907029368,2632,36140.00000000000,2700.00000000000,2.00000000000,"Gorgeous, spacious 2BR, 2BA apt near Harvard, cent AC, ava 11/1!",,2015-11-02 02:27:51,2015-11-03 23:41:10.957752,2015-11-03 23:41:10.957752,0.00000000000,18.00000000000,232286.13403399999,903303.32696900005,0,232286.134034_903303.326969,24898652.96673,31584.12208,13,11,Ward Two / Cobble Hill
232314.581054925307399,903277.909737234702334,2633,36145.00000000000,2700.00000000000,2.00000000000,NO FEE! LUXURY > GORGEOUS > 2 BATH > GARAGE > HARVARD/ INMAN/PORTER&,,2015-10-27 20:59:48,2015-11-03 23:41:10.987156,2015-11-03 23:41:10.987156,0.00000000000,18.00000000000,232314.58105499999,903277.90973700001,0,232314.581055_903277.909737,24898652.96673,31584.12208,13,11,Ward Two / Cobble Hill
232385.166539982426912,905365.736407594289631,2655,36681.00000000000,1800.00000000000,2.00000000000,"Large 2 Bd on Broadway, Sunny, Living Room, Large Kitchen, Ava 12/1!",,2015-11-02 12:16:57,2015-11-03 23:42:53.606923,2015-11-03 23:42:53.606923,0.00000000000,18.00000000000,232385.16654000001,905365.73640800000,0,232385.16654_905365.736408,6232546.13042,14043.14751,9,7,Magoun / Albion
231399.930506054195575,905214.971049669547938,2663,36732.00000000000,2100.00000000000,2.00000000000,RENOVATED 2 bed *DAVIS* ~ Right off the bike path! *TONS OF SPACE!*,,2015-11-03 18:34:22,2015-11-03 23:43:30.591976,2015-11-03 23:43:30.591976,0.00000000000,18.00000000000,231399.93050600000,905214.97105000005,0,231399.930506_905214.97105,8755078.92698,16630.09081,7,3,Davis Square
232815.151875189738348,903909.15705416968558,2688,37163.00000000000,2300.00000000000,2.00000000000,2BR/1BA Apartment - Summer St,,2015-10-27 19:40:43,2015-11-12 22:35:33.22135,2015-11-12 22:35:33.22135,2.00000000000,29.00000000000,232815.15187500001,903909.15705399995,0,232815.151875_903909.157054,9834653.37944,14217.37817,11,9,Spring Hill
232349.664679288602201,904851.16657624929212,2744,37321.00000000000,4565.00000000000,2.00000000000,2BR/2BA Apartment - 1 Maxwells Green,,2015-09-17 22:36:31,2015-11-12 22:35:44.495473,2015-11-12 22:35:44.495473,2.00000000000,29.00000000000,232349.66467900001,904851.16657600005,0,232349.664679_904851.166576,6232546.13042,14043.14751,9,7,Magoun / Albion
234513.928168228478171,905094.735287829069421,2774,37382.00000000000,4105.00000000000,2.00000000000,2BR/2BA Apartment - 333 Great River Rd,,2015-10-01 22:17:15,2015-11-12 22:35:51.933627,2015-11-12 22:35:51.933627,2.00000000000,29.00000000000,234513.92816800001,905094.73528799997,0,234513.928168_905094.735288,20551531.86904,19423.22944,5,6,East Somerville
230146.16727475982043,906041.013075698632747,2799,37474.00000000000,2000.00000000000,2.00000000000,2BR/1BA Apartment - 111 Woodstock St,,2015-10-26 17:03:49,2015-11-12 22:35:59.342627,2015-11-12 22:35:59.342627,2.00000000000,29.00000000000,230146.16727500001,906041.01307600003,0,230146.167275_906041.013076,9787564.58193,17807.41102,6,1,West Somerville
234378.204245789878769,904227.654104133718647,2803,37484.00000000000,2300.00000000000,2.00000000000,2BR/1BA Apartment - 10 Indiana Ave,,2015-11-03 22:47:43,2015-11-12 22:35:59.379806,2015-11-12 22:35:59.379806,2.00000000000,29.00000000000,234378.20424600001,904227.65410399996,0,234378.204246_904227.654104,20551531.86904,19423.22944,5,6,East Somerville
