X,Y,OBJECTID,id,ask,bedrooms,title,address,posting_da,created_at,updated_at,source_id,survey_id,XCoord,YCoord,Loc_ID,geog_code,OBJECTID_2,Name,Acres,SHAPE_area,SHAPE_len
233075.17800061928574,899400.605047393939458,2736,37299.00000000000,5046.00000000000,2.00000000000,2BR/2BA Apartment - 1335 Boylston St,,2015-07-21 21:52:44,2015-11-12 22:35:44.409901,2015-11-12 22:35:44.409901,2.00000000000,29.00000000000,233075.17800099999,899400.60504699999,0,233075.178001_899400.605047,17,Fenway,560.61621896,24420442.49830000103,24620.87645220000
232956.683091622195207,898311.489017469459213,2741,37312.00000000000,2950.00000000000,2.00000000000,2BR/1BA Apartment - 26A St Alphonsus St,,2015-07-20 23:02:16,2015-11-12 22:35:44.464742,2015-11-12 22:35:44.464742,2.00000000000,29.00000000000,232956.68309199999,898311.48901699996,0,232956.683092_898311.489017,3,Mission Hill,350.85216018,15283120.09759999998,17918.72411350000
235922.374359830137109,900158.802728681475855,2743,37319.00000000000,7010.00000000000,2.00000000000,2BR/2BA Apartment - 45 Stuart St,,2015-07-21 22:33:57,2015-11-12 22:35:44.48858,2015-11-12 22:35:44.48858,2.00000000000,29.00000000000,235922.37435999999,900158.80272899999,0,235922.37436_900158.802729,16,Downtown,486.87728589,21208374.57369999960,44225.94040830000
237139.670201650325907,898998.81184180220589,2748,37331.00000000000,3979.00000000000,2.00000000000,2BR/2BA Apartment - 320 D St,,2015-07-21 20:45:58,2015-11-12 22:35:48.130343,2015-11-12 22:35:48.130343,2.00000000000,29.00000000000,237139.67020200001,898998.81184200000,0,237139.670202_898998.811842,24,South Boston,1439.88304775,62721305.55950000137,64998.42028300000
234750.503319625480799,903874.03415380208753,2756,37349.00000000000,3100.00000000000,2.00000000000,2BR/2BA Apartment - 30 Caldwell St,,2015-07-21 00:01:03,2015-11-12 22:35:48.200171,2015-11-12 22:35:48.200171,2.00000000000,29.00000000000,234750.50331999999,903874.03415399999,0,234750.50332_903874.034154,13,Charlestown,871.53773669,37964183.80820000172,57509.68864510000
235453.423424719658215,900023.127721811877564,2762,37359.00000000000,7450.00000000000,2.00000000000,2BR/2BA Condo - 100 Arlington St,,2015-11-12 20:23:33,2015-11-12 22:35:48.237231,2015-11-12 22:35:48.237231,2.00000000000,29.00000000000,235453.42342499999,900023.12772200000,0,235453.423425_900023.127722,5,Bay Village,26.53973299,1156070.76939000003,4650.63549327000
228158.000573256984353,898868.229717259760946,2763,37362.00000000000,1900.00000000000,2.00000000000,2BR/1BA Apartment - 2001 Commonwealth Avenue,,2015-11-12 18:18:39,2015-11-12 22:35:48.24919,2015-11-12 22:35:48.24919,2.00000000000,29.00000000000,228158.00057300000,898868.22971700004,0,228158.000573_898868.229717,18,Brighton,1840.40123464,80167877.77959999442,48787.51965150000
230433.647327200160362,900488.338149277609773,2764,37364.00000000000,1900.00000000000,2.00000000000,2BR/1BA Apartment - 39 Linden St,,2015-11-12 08:17:12,2015-11-12 22:35:48.256298,2015-11-12 22:35:48.256298,2.00000000000,29.00000000000,230433.64732700001,900488.33814899996,0,230433.647327_900488.338149,25,Allston,998.53048455,43495987.90139999986,37859.09124160000
237777.821014834189555,899857.513342810911126,2778,37401.00000000000,5118.00000000000,2.00000000000,2BR/2BA Apartment - 505 Congress St,,2015-09-13 20:20:47,2015-11-12 22:35:52.020422,2015-11-12 22:35:52.020422,2.00000000000,29.00000000000,237777.82101499999,899857.51334299997,0,237777.821015_899857.513343,23,South Boston Waterfront,621.84103635,27087395.54410000145,38391.35290520000
229063.76836390059907,899038.532512517413124,2780,37404.00000000000,2000.00000000000,2.00000000000,2BR/1BA Apartment - 1714 Commonwealth Avenue,,2015-11-12 17:15:33,2015-11-12 22:35:52.030521,2015-11-12 22:35:52.030521,2.00000000000,29.00000000000,229063.76836399999,899038.53251299995,0,229063.768364_899038.532513,18,Brighton,1840.40123464,80167877.77959999442,48787.51965150000
228463.439464773779036,898736.167357835685834,2783,37412.00000000000,3200.00000000000,2.00000000000,2BR/1BA Apartment - 1925 Commonwealth Avenue,,2015-07-20 23:30:46,2015-11-12 22:35:52.060883,2015-11-12 22:35:52.060883,2.00000000000,29.00000000000,228463.43946500000,898736.16735799995,0,228463.439465_898736.167358,18,Brighton,1840.40123464,80167877.77959999442,48787.51965150000
234679.599532032676507,899885.973088333033957,2785,37414.00000000000,5595.00000000000,2.00000000000,2BR/2BA Apartment - 77 Exeter St,,2015-10-30 21:37:12,2015-11-12 22:35:52.068164,2015-11-12 22:35:52.068164,2.00000000000,29.00000000000,234679.59953199999,899885.97308799997,0,234679.599532_899885.973088,11,Back Bay,399.31281380,17394066.16970000044,19455.67114640000
237960.118821715645026,896615.025361863197759,2789,37422.00000000000,2625.00000000000,2.00000000000,2BR/1.5BA Apartment - 24 Oyster Bay Rd,,2015-11-06 20:46:52,2015-11-12 22:35:55.656575,2015-11-12 22:35:55.656575,2.00000000000,29.00000000000,237960.11882199999,896615.02536199999,0,237960.118822_896615.025362,22,Dorchester,4662.86080579,203114216.70800000429,104344.03400499999
232817.153589626104804,898188.651148343109526,2793,37440.00000000000,3450.00000000000,2.00000000000,2BR/1BA Apartment - 1575 Tremont St,,2015-07-21 00:01:59,2015-11-12 22:35:55.723585,2015-11-12 22:35:55.723585,2.00000000000,29.00000000000,232817.15359000000,898188.65114800003,0,232817.15359_898188.651148,3,Mission Hill,350.85216018,15283120.09759999998,17918.72411350000
237462.356850773037877,900300.137096207588911,2800,37477.00000000000,5502.00000000000,2.00000000000,2BR/2BA Apartment - 75 Northern Ave,,2015-11-04 17:43:54,2015-11-12 22:35:59.353584,2015-11-12 22:35:59.353584,2.00000000000,29.00000000000,237462.35685099999,900300.13709600002,0,237462.356851_900300.137096,23,South Boston Waterfront,621.84103635,27087395.54410000145,38391.35290520000
235585.809723026584834,891265.418807084904984,2801,37482.00000000000,2096.00000000000,2.00000000000,2BR/2BA Apartment,,2015-11-12 14:38:18,2015-11-12 22:35:59.371488,2015-11-12 22:35:59.371488,2.00000000000,29.00000000000,235585.80972300001,891265.41880700004,0,235585.809723_891265.418807,21,Mattapan,1352.09294526,58897168.69829999655,42005.77370700000
235811.838894316315418,899214.076528614619747,2804,37485.00000000000,3075.00000000000,2.00000000000,2BR/1BA Condo - 460 Harrison Ave,,2015-11-09 20:11:00,2015-11-12 22:35:59.38352,2015-11-12 22:35:59.38352,2.00000000000,29.00000000000,235811.83889399999,899214.07652899995,0,235811.838894_899214.076529,10,South End,471.53346946,20539997.92980000004,17912.33356950000
227466.656591720733559,900753.808758671977557,2807,37489.00000000000,2100.00000000000,2.00000000000,2BR/2BA Condo - Newton St,,2015-11-09 23:47:56,2015-11-12 22:35:59.398064,2015-11-12 22:35:59.398064,2.00000000000,29.00000000000,227466.65659200001,900753.80875900004,0,227466.656592_900753.808759,18,Brighton,1840.40123464,80167877.77959999442,48787.51965150000
236527.845462461293209,900972.794197084265761,2808,37497.00000000000,3665.00000000000,2.00000000000,2BR/2BA Apartment - 15 Congress St,,2015-11-09 16:19:42,2015-11-12 22:35:59.428844,2015-11-12 22:35:59.428844,2.00000000000,29.00000000000,236527.84546200000,900972.79419699998,0,236527.845462_900972.794197,16,Downtown,486.87728589,21208374.57369999960,44225.94040830000
235844.516106824361486,899269.781999537721276,2809,37499.00000000000,3150.00000000000,2.00000000000,2BR/2BA Apartment - 415 Harrison Ave,,2015-11-06 19:22:02,2015-11-12 22:35:59.435657,2015-11-12 22:35:59.435657,2.00000000000,29.00000000000,235844.51610700000,899269.78200000001,0,235844.516107_899269.782,10,South End,471.53346946,20539997.92980000004,17912.33356950000
238575.27906925365096,903183.093205008655787,2810,37504.00000000000,1500.00000000000,2.00000000000,2BR/1BA Apartment - Saratoga St,,2015-11-12 19:41:57,2015-11-12 22:35:59.455365,2015-11-12 22:35:59.455365,2.00000000000,29.00000000000,238575.27906900001,903183.09320500004,0,238575.279069_903183.093205,12,East Boston,3012.04754496,131204791.05300000310,119815.81913600001
234728.643478431738913,898297.804540558368899,2814,37513.00000000000,2950.00000000000,2.00000000000,2BR/1.5BA Apartment - 11 Newcomb St,,2015-11-12 11:37:28,2015-11-12 22:35:59.486599,2015-11-12 22:35:59.486599,2.00000000000,29.00000000000,234728.64347800001,898297.80454100005,0,234728.643478_898297.804541,9,Roxbury,2108.46063789,91844545.38639999926,49488.80048470000
235635.385855416709092,903134.240346695063636,2817,37529.00000000000,2500.00000000000,2.00000000000,2BR/1BA Apartment - 301 Main St,,2015-11-12 11:38:36,2015-11-12 22:36:03.128857,2015-11-12 22:36:03.128857,2.00000000000,29.00000000000,235635.38585500000,903134.24034699996,0,235635.385855_903134.240347,13,Charlestown,871.53773669,37964183.80820000172,57509.68864510000
230369.898409361456288,899988.213105119415559,2819,37531.00000000000,1750.00000000000,2.00000000000,2BR/1BA Apartment - 1238 Commonwealth Avenue,,2015-10-20 17:23:44,2015-11-12 22:36:03.135886,2015-11-12 22:36:03.135886,2.00000000000,29.00000000000,230369.89840899999,899988.21310499997,0,230369.898409_899988.213105,25,Allston,998.53048455,43495987.90139999986,37859.09124160000
233890.177408845484024,899559.996461200644262,2820,37534.00000000000,3400.00000000000,2.00000000000,2BR/1.5BA Apartment - 12 Stoneholm St,,2015-10-19 04:26:53,2015-11-12 22:36:03.147689,2015-11-12 22:36:03.147689,2.00000000000,29.00000000000,233890.17740900000,899559.99646099994,0,233890.177409_899559.996461,17,Fenway,560.61621896,24420442.49830000103,24620.87645220000
235435.761469698802102,898623.458626332459971,2825,37541.00000000000,2200.00000000000,2.00000000000,2BR/2BA Apartment - 89 E Brookline St,,2015-10-21 15:53:19,2015-11-12 22:36:03.173345,2015-11-12 22:36:03.173345,2.00000000000,29.00000000000,235435.76147000000,898623.45862599998,0,235435.76147_898623.458626,10,South End,471.53346946,20539997.92980000004,17912.33356950000
231892.150104775821092,894985.378165314090438,2826,37542.00000000000,2190.00000000000,2.00000000000,2BR/2BA Apartment - 33 Hall St,,2015-10-26 15:41:20,2015-11-12 22:36:03.177031,2015-11-12 22:36:03.177031,2.00000000000,29.00000000000,231892.15010500001,894985.37816500000,0,231892.150105_894985.378165,2,Jamaica Plain,2519.23531679,109737890.39599999785,56349.93716140000
236289.770178011822281,901532.161557746585459,2829,37554.00000000000,6629.00000000000,2.00000000000,2BR/2BA Apartment,,2015-11-11 14:38:58,2015-11-12 22:36:03.223256,2015-11-12 22:36:03.223256,2.00000000000,29.00000000000,236289.77017800001,901532.16155800002,0,236289.770178_901532.161558,16,Downtown,486.87728589,21208374.57369999960,44225.94040830000
235340.047606430889573,891328.893128433614038,2831,37566.00000000000,2335.00000000000,2.00000000000,2BR/1BA Apartment,,2015-11-11 14:32:41,2015-11-12 22:36:03.268649,2015-11-12 22:36:03.268649,2.00000000000,29.00000000000,235340.04760600001,891328.89312799997,0,235340.047606_891328.893128,21,Mattapan,1352.09294526,58897168.69829999655,42005.77370700000
237111.106723997014342,898165.577828929293901,2834,37573.00000000000,2450.00000000000,2.00000000000,2BR/1.5BA Apartment - 28 Telegraph St,,2015-11-12 11:38:44,2015-11-12 22:36:06.879666,2015-11-12 22:36:06.879666,2.00000000000,29.00000000000,237111.10672400001,898165.57782899996,0,237111.106724_898165.577829,24,South Boston,1439.88304775,62721305.55950000137,64998.42028300000
236994.888880605140002,903019.081997285131365,2837,37581.00000000000,4960.00000000000,2.00000000000,2BR/2BA Apartment - 106 13th St,,2015-11-09 16:19:26,2015-11-12 22:36:06.908908,2015-11-12 22:36:06.908908,2.00000000000,29.00000000000,236994.88888099999,903019.08199700003,0,236994.888881_903019.081997,13,Charlestown,871.53773669,37964183.80820000172,57509.68864510000
232982.61658901401097,891071.492521692998707,2838,37582.00000000000,1610.00000000000,2.00000000000,2BR/1BA Apartment,,2015-11-11 14:37:56,2015-11-12 22:36:06.912314,2015-11-12 22:36:06.912314,2.00000000000,29.00000000000,232982.61658900001,891071.49252199999,0,232982.616589_891071.492522,21,Mattapan,1352.09294526,58897168.69829999655,42005.77370700000
236030.848148506338475,899892.770893225679174,2844,37597.00000000000,2500.00000000000,2.00000000000,2BR/2BA Apartment - Nassau St,,2015-10-15 20:30:46,2015-11-12 22:36:06.968292,2015-11-12 22:36:06.968292,2.00000000000,29.00000000000,236030.84814900000,899892.77089299995,0,236030.848149_899892.770893,7,Chinatown,76.32410468,3324678.00026000012,9736.59041261000
227796.188855469983537,900755.104548282339238,2848,37606.00000000000,1900.00000000000,2.00000000000,2BR/1BA Apartment - Woodmont St,,2015-10-27 15:01:28,2015-11-12 22:36:07.002768,2015-11-12 22:36:07.002768,2.00000000000,29.00000000000,227796.18885499999,900755.10454800003,0,227796.188855_900755.104548,18,Brighton,1840.40123464,80167877.77959999442,48787.51965150000
235645.86662839690689,901068.235012796707451,2850,37609.00000000000,2900.00000000000,2.00000000000,2BR/2BA Apartment - 82 Myrtle St,,2015-10-22 13:29:16,2015-11-12 22:36:07.014417,2015-11-12 22:36:07.014417,2.00000000000,29.00000000000,235645.86662799999,901068.23501299997,0,235645.866628_901068.235013,15,Beacon Hill,200.15610334,8718799.86167999916,14303.82901670000
234039.890811406861758,899271.917985616135411,2865,37647.00000000000,2395.00000000000,2.00000000000,2BR/1BA Apartment - 16 Westland Ave,,2015-11-10 16:22:37,2015-11-12 22:36:10.741913,2015-11-12 22:36:10.741913,2.00000000000,29.00000000000,234039.89081099999,899271.91798599996,0,234039.890811_899271.917986,17,Fenway,560.61621896,24420442.49830000103,24620.87645220000
234097.086142740154173,899372.165132997790352,2869,37662.00000000000,4080.00000000000,2.00000000000,2BR/1BA Apartment - 221 Massachusetts Ave,,2015-11-12 17:46:09,2015-11-12 22:36:10.798912,2015-11-12 22:36:10.798912,2.00000000000,29.00000000000,234097.08614299999,899372.16513300000,0,234097.086143_899372.165133,17,Fenway,560.61621896,24420442.49830000103,24620.87645220000
232175.398532628838439,897952.422171078273095,2871,37666.00000000000,2175.00000000000,2.00000000000,2BR/1BA Apartment - Parker Hill Ave,,2015-10-23 18:52:00,2015-11-12 22:36:10.812863,2015-11-12 22:36:10.812863,2.00000000000,29.00000000000,232175.39853300000,897952.42217100004,0,232175.398533_897952.422171,3,Mission Hill,350.85216018,15283120.09759999998,17918.72411350000
230345.372640878689708,899943.676141567295417,2875,37683.00000000000,1750.00000000000,2.00000000000,2BR/1BA Apartment - 1246 Commonwealth Avenue,,2015-10-20 17:20:10,2015-11-12 22:36:14.333501,2015-11-12 22:36:14.333501,2.00000000000,29.00000000000,230345.37264099999,899943.67614200001,0,230345.372641_899943.676142,25,Allston,998.53048455,43495987.90139999986,37859.09124160000
232709.60300789232133,898277.011741811409593,2877,37688.00000000000,3100.00000000000,2.00000000000,2BR/1BA Apartment - 12 Wigglesworth St,,2015-11-12 15:13:23,2015-11-12 22:36:14.353252,2015-11-12 22:36:14.353252,2.00000000000,29.00000000000,232709.60300800001,898277.01174200000,0,232709.603008_898277.011742,3,Mission Hill,350.85216018,15283120.09759999998,17918.72411350000
236499.322946890053572,901705.762832934851758,2881,37696.00000000000,2200.00000000000,2.00000000000,2BR/1BA Apartment - N Margin St,,2015-10-31 00:34:31,2015-11-12 22:36:14.382667,2015-11-12 22:36:14.382667,2.00000000000,29.00000000000,236499.32294700001,901705.76283300004,0,236499.322947_901705.762833,8,North End,126.90993136,5528196.61053999979,17124.77412340000
236458.079352393600857,901716.65653685410507,2889,37711.00000000000,2760.00000000000,2.00000000000,2BR/1BA Apartment - 145 Endicott St,,2015-11-10 17:45:15,2015-11-12 22:36:14.434019,2015-11-12 22:36:14.434019,2.00000000000,29.00000000000,236458.07935200000,901716.65653699997,0,236458.079352_901716.656537,8,North End,126.90993136,5528196.61053999979,17124.77412340000
229564.899876029696316,901362.143360083922744,2895,37731.00000000000,3000.00000000000,2.00000000000,2BR/1BA Loft - 444 Western Ave,,2015-10-27 16:19:00,2015-11-12 22:36:18.048599,2015-11-12 22:36:18.048599,2.00000000000,29.00000000000,229564.89987600001,901362.14335999999,0,229564.899876_901362.14336,18,Brighton,1840.40123464,80167877.77959999442,48787.51965150000
237127.765404706879053,898132.342497079982422,2898,37744.00000000000,2450.00000000000,2.00000000000,2BR/1BA Apartment - 31 Telegraph St,,2015-11-11 04:50:55,2015-11-12 22:36:18.10377,2015-11-12 22:36:18.10377,2.00000000000,29.00000000000,237127.76540500001,898132.34249700001,0,237127.765405_898132.342497,24,South Boston,1439.88304775,62721305.55950000137,64998.42028300000
237223.956155286025023,898643.808711217483506,2902,37751.00000000000,2500.00000000000,2.00000000000,2BR/2BA Apartment - 394 W Broadway,,2015-11-10 15:02:48,2015-11-12 22:36:18.127789,2015-11-12 22:36:18.127789,2.00000000000,29.00000000000,237223.95615499999,898643.80871100002,0,237223.956155_898643.808711,24,South Boston,1439.88304775,62721305.55950000137,64998.42028300000
235542.948095429863315,898612.892041229526512,2903,37753.00000000000,3075.00000000000,2.00000000000,2BR/1BA Apartment - 601 Albany St,,2015-11-10 14:57:36,2015-11-12 22:36:18.134408,2015-11-12 22:36:18.134408,2.00000000000,29.00000000000,235542.94809500000,898612.89204099996,0,235542.948095_898612.892041,10,South End,471.53346946,20539997.92980000004,17912.33356950000
236797.490597393014468,901396.298638913081959,2905,37755.00000000000,3500.00000000000,2.00000000000,2BR/2BA Apartment - Fulton St,,2015-10-31 00:35:55,2015-11-12 22:36:18.140702,2015-11-12 22:36:18.140702,2.00000000000,29.00000000000,236797.49059700000,901396.29863900004,0,236797.490597_901396.298639,8,North End,126.90993136,5528196.61053999979,17124.77412340000
236897.006724396749632,898131.127496822271496,2909,37777.00000000000,2000.00000000000,2.00000000000,2BR/1BA Apartment - W 9th St,,2015-10-20 20:31:29,2015-11-12 22:36:21.789001,2015-11-12 22:36:21.789001,2.00000000000,29.00000000000,236897.00672400001,898131.12749700004,0,236897.006724_898131.127497,24,South Boston,1439.88304775,62721305.55950000137,64998.42028300000
228810.458214567246614,898515.426848719129339,2910,37781.00000000000,2025.00000000000,2.00000000000,2BR/1BA Apartment - Sutherland Rd,,2015-11-02 23:13:42,2015-11-12 22:36:21.80357,2015-11-12 22:36:21.80357,2.00000000000,29.00000000000,228810.45821499999,898515.42684900004,0,228810.458215_898515.426849,18,Brighton,1840.40123464,80167877.77959999442,48787.51965150000
236178.894708958861884,895139.416636676643975,2911,37782.00000000000,1495.00000000000,2.00000000000,2BR/1BA Apartment - 50 Lyon St,,2015-11-10 15:02:47,2015-11-12 22:36:21.806772,2015-11-12 22:36:21.806772,2.00000000000,29.00000000000,236178.89470899999,895139.41663700005,0,236178.894709_895139.416637,22,Dorchester,4662.86080579,203114216.70800000429,104344.03400499999
235425.057401528640185,899112.146457866183482,2914,37791.00000000000,2795.00000000000,2.00000000000,2BR/1BA Apartment - 16 Union Park St,,2015-11-10 17:45:33,2015-11-12 22:36:21.839351,2015-11-12 22:36:21.839351,2.00000000000,29.00000000000,235425.05740200001,899112.14645799994,0,235425.057402_899112.146458,10,South End,471.53346946,20539997.92980000004,17912.33356950000
234568.67392913333606,898985.696924631483853,2916,37801.00000000000,2950.00000000000,2.00000000000,2BR/1BA Apartment - 216 W Springfield St,,2015-11-10 17:59:56,2015-11-12 22:36:21.877714,2015-11-12 22:36:21.877714,2.00000000000,29.00000000000,234568.67392900001,898985.69692500005,0,234568.673929_898985.696925,10,South End,471.53346946,20539997.92980000004,17912.33356950000
227171.151204382884316,900474.966187855112366,2918,37808.00000000000,1595.00000000000,2.00000000000,2BR/1BA Apartment - 52 Matchett St,,2015-11-11 22:19:52,2015-11-12 22:36:21.90468,2015-11-12 22:36:21.90468,2.00000000000,29.00000000000,227171.15120399999,900474.96618800005,0,227171.151204_900474.966188,18,Brighton,1840.40123464,80167877.77959999442,48787.51965150000
232621.269098512973869,897776.753475275821984,2920,37811.00000000000,2500.00000000000,2.00000000000,2BR/1BA Apartment - 170 Parker Hill Ave,,2015-11-11 22:23:04,2015-11-12 22:36:21.914987,2015-11-12 22:36:21.914987,2.00000000000,29.00000000000,232621.26909900000,897776.75347500003,0,232621.269099_897776.753475,3,Mission Hill,350.85216018,15283120.09759999998,17918.72411350000
229749.841841539746383,900485.409976393915713,2921,37812.00000000000,1650.00000000000,2.00000000000,2BR/1BA Condo - 12 Everett St,,2015-10-31 18:52:04,2015-11-12 22:36:21.918502,2015-11-12 22:36:21.918502,2.00000000000,29.00000000000,229749.84184199999,900485.40997599997,0,229749.841842_900485.409976,25,Allston,998.53048455,43495987.90139999986,37859.09124160000
233874.39395153534133,899415.519366658525541,2922,37819.00000000000,2450.00000000000,2.00000000000,2BR/1BA Apartment - 66 Burbank St,,2015-11-03 21:38:36,2015-11-12 22:36:21.942817,2015-11-12 22:36:21.942817,2.00000000000,29.00000000000,233874.39395200001,899415.51936699997,0,233874.393952_899415.519367,17,Fenway,560.61621896,24420442.49830000103,24620.87645220000
233851.332699444668833,899071.067572795553133,2923,37821.00000000000,2200.00000000000,2.00000000000,2BR/1BA Apartment - 115 St Stephen St,,2015-11-10 18:17:51,2015-11-12 22:36:21.949365,2015-11-12 22:36:21.949365,2.00000000000,29.00000000000,233851.33269899999,899071.06757299998,0,233851.332699_899071.067573,17,Fenway,560.61621896,24420442.49830000103,24620.87645220000
238015.671624595357571,898536.968177305068821,2924,37822.00000000000,2200.00000000000,2.00000000000,2BR/1BA Apartment - E 3rd St,,2015-10-23 19:10:41,2015-11-12 22:36:25.552225,2015-11-12 22:36:25.552225,2.00000000000,29.00000000000,238015.67162499999,898536.96817699994,0,238015.671625_898536.968177,24,South Boston,1439.88304775,62721305.55950000137,64998.42028300000
234656.415181148156989,899574.840859298361465,2927,37831.00000000000,4452.00000000000,2.00000000000,2BR/1BA Apartment - 56 St Botolph St,,2015-11-10 16:15:10,2015-11-12 22:36:25.583041,2015-11-12 22:36:25.583041,2.00000000000,29.00000000000,234656.41518099999,899574.84085899999,0,234656.415181_899574.840859,11,Back Bay,399.31281380,17394066.16970000044,19455.67114640000
235440.870528490893776,900878.365220242296346,2931,37843.00000000000,2900.00000000000,2.00000000000,2BR/1BA Apartment - 16 Cedar Ln Way,,2015-11-10 22:53:59,2015-11-12 22:36:25.628491,2015-11-12 22:36:25.628491,2.00000000000,29.00000000000,235440.87052800000,900878.36522000004,0,235440.870528_900878.36522,15,Beacon Hill,200.15610334,8718799.86167999916,14303.82901670000
235711.713684295478743,901079.677179952035658,2932,37846.00000000000,2850.00000000000,2.00000000000,2BR/1BA Apartment - 59 Myrtle St,,2015-11-10 17:30:48,2015-11-12 22:36:25.646367,2015-11-12 22:36:25.646367,2.00000000000,29.00000000000,235711.71368399999,901079.67718000000,0,235711.713684_901079.67718,15,Beacon Hill,200.15610334,8718799.86167999916,14303.82901670000
234527.144644177198643,899052.139382859459147,2934,37851.00000000000,3150.00000000000,2.00000000000,2BR/1BA Apartment - 557 Columbus Ave,,2015-11-10 22:59:37,2015-11-12 22:36:25.663541,2015-11-12 22:36:25.663541,2.00000000000,29.00000000000,234527.14464400001,899052.13938299997,0,234527.144644_899052.139383,10,South End,471.53346946,20539997.92980000004,17912.33356950000
236466.316530891577713,901716.69928468647413,2936,37854.00000000000,2500.00000000000,2.00000000000,2BR/1BA Apartment - 149 Endicott St,,2015-11-10 17:15:14,2015-11-12 22:36:25.674568,2015-11-12 22:36:25.674568,2.00000000000,29.00000000000,236466.31653099999,901716.69928499998,0,236466.316531_901716.699285,8,North End,126.90993136,5528196.61053999979,17124.77412340000
234960.952137616492109,899642.995843179756775,2937,37858.00000000000,3500.00000000000,2.00000000000,2BR/1BA Apartment - 130 Dartmouth St,,2015-11-10 16:16:35,2015-11-12 22:36:25.709974,2015-11-12 22:36:25.709974,2.00000000000,29.00000000000,234960.95213799999,899642.99584300001,0,234960.952138_899642.995843,10,South End,471.53346946,20539997.92980000004,17912.33356950000
236565.682929174043238,901617.245168835390359,2941,37871.00000000000,2000.00000000000,2.00000000000,2BR/1BA Apartment - 20 Bartlett Pl,,2015-11-10 16:56:49,2015-11-12 22:36:25.793077,2015-11-12 22:36:25.793077,2.00000000000,29.00000000000,236565.68292900000,901617.24516900000,0,236565.682929_901617.245169,8,North End,126.90993136,5528196.61053999979,17124.77412340000
233833.515389257809147,899348.675861009745859,2943,37879.00000000000,3000.00000000000,2.00000000000,2BR/1BA Apartment - 91 Westland Ave,,2015-11-10 14:26:00,2015-11-12 22:36:29.379197,2015-11-12 22:36:29.379197,2.00000000000,29.00000000000,233833.51538900001,899348.67586099997,0,233833.515389_899348.675861,17,Fenway,560.61621896,24420442.49830000103,24620.87645220000
233199.248608549271012,899301.220165390055627,2945,37887.00000000000,2800.00000000000,2.00000000000,2BR/1BA Apartment - 100 Jersey St,,2015-11-10 16:47:49,2015-11-12 22:36:29.409147,2015-11-12 22:36:29.409147,2.00000000000,29.00000000000,233199.24860900000,899301.22016499995,0,233199.248609_899301.220165,17,Fenway,560.61621896,24420442.49830000103,24620.87645220000
237630.98663554067025,897931.301891947165132,2947,37894.00000000000,2440.00000000000,2.00000000000,2BR/1BA Apartment,,2015-11-11 14:46:46,2015-11-12 22:36:29.43274,2015-11-12 22:36:29.43274,2.00000000000,29.00000000000,237630.98663599999,897931.30189200002,0,237630.986636_897931.301892,24,South Boston,1439.88304775,62721305.55950000137,64998.42028300000
234479.01048585033277,898785.316816905746236,2950,37908.00000000000,3500.00000000000,2.00000000000,2BR/1BA Apartment - 791 Tremont St,,2015-11-10 17:18:58,2015-11-12 22:36:29.487305,2015-11-12 22:36:29.487305,2.00000000000,29.00000000000,234479.01048600001,898785.31681700004,0,234479.010486_898785.316817,9,Roxbury,2108.46063789,91844545.38639999926,49488.80048470000
234618.553866497153649,898897.080315817147493,2956,37932.00000000000,2400.00000000000,2.00000000000,2BR/1BA Apartment - 765 Tremont St,,2015-11-10 17:31:25,2015-11-12 22:36:33.108673,2015-11-12 22:36:33.108673,2.00000000000,29.00000000000,234618.55386600000,898897.08031600004,0,234618.553866_898897.080316,10,South End,471.53346946,20539997.92980000004,17912.33356950000
237943.661844719579676,898136.699131587287411,2957,37936.00000000000,2600.00000000000,2.00000000000,2BR/1BA Apartment - 156 I St,,2015-11-10 15:03:27,2015-11-12 22:36:33.125904,2015-11-12 22:36:33.125904,2.00000000000,29.00000000000,237943.66184500000,898136.69913199998,0,237943.661845_898136.699132,24,South Boston,1439.88304775,62721305.55950000137,64998.42028300000
234899.667847247241298,898709.638531055185013,2958,37939.00000000000,2300.00000000000,2.00000000000,2BR/1BA Apartment - 26 Worcester St,,2015-11-10 19:28:56,2015-11-12 22:36:33.135836,2015-11-12 22:36:33.135836,2.00000000000,29.00000000000,234899.66784700000,898709.63853100000,0,234899.667847_898709.638531,10,South End,471.53346946,20539997.92980000004,17912.33356950000
233533.696915416454431,900013.705242339405231,2960,37943.00000000000,2400.00000000000,2.00000000000,2BR/1BA Apartment - 583 Beacon St,,2015-11-10 17:06:17,2015-11-12 22:36:33.150052,2015-11-12 22:36:33.150052,2.00000000000,29.00000000000,233533.69691500001,900013.70524200005,0,233533.696915_900013.705242,17,Fenway,560.61621896,24420442.49830000103,24620.87645220000
235787.288225364638492,899180.62814620428253,2961,37944.00000000000,2850.00000000000,2.00000000000,2BR/2BA Apartment - 490 Harrison Ave,,2015-11-10 18:44:40,2015-11-12 22:36:33.153471,2015-11-12 22:36:33.153471,2.00000000000,29.00000000000,235787.28822500000,899180.62814599997,0,235787.288225_899180.628146,10,South End,471.53346946,20539997.92980000004,17912.33356950000
