X,Y,OBJECTID,id,ask,bedrooms,title,address,posting_da,created_at,updated_at,source_id,survey_id,XCoord,YCoord,Loc_ID,geog_code
221466.54644564256887,901588.212699878611602,3656,40339.00000000000,1795.00000000000,2.00000000000,2BR/1BA Apartment - 84 Robbins St,,2015-08-14 14:47:38,2015-11-12 22:39:32.217016,2015-11-12 22:39:32.217016,2.00000000000,29.00000000000,221466.54644599999,901588.21270000003,0,221466.546446_901588.2127
230672.179388003889471,900578.237396158510819,3657,40340.00000000000,2100.00000000000,2.00000000000,2BR/1BA Apartment - 43 Pratt St,,2015-03-26 20:17:13,2015-11-12 22:39:32.2203,2015-11-12 22:39:32.2203,2.00000000000,29.00000000000,230672.17938799999,900578.23739599995,0,230672.179388_900578.237396
229477.414570005232235,898651.484765545697883,3658,40343.00000000000,2900.00000000000,2.00000000000,2BR/1BA Apartment - 1774 Beacon St,,2015-11-10 22:37:43,2015-11-12 22:39:32.23023,2015-11-12 22:39:32.23023,2.00000000000,29.00000000000,229477.41456999999,898651.48476599995,0,229477.41457_898651.484766
230746.471804320055526,900545.238750066142529,3659,40345.00000000000,2000.00000000000,2.00000000000,2BR/1BA Apartment - 46 Ashford St,,2015-04-10 16:02:53,2015-11-12 22:39:32.236785,2015-11-12 22:39:32.236785,2.00000000000,29.00000000000,230746.47180400000,900545.23875000002,0,230746.471804_900545.23875
230739.885201335069723,900167.545883915503509,3660,40348.00000000000,2000.00000000000,2.00000000000,2BR/1BA Apartment - 20 St Lukes Rd,,2015-11-03 20:38:20,2015-11-12 22:39:32.248318,2015-11-12 22:39:32.248318,2.00000000000,29.00000000000,230739.88520100000,900167.54588400002,0,230739.885201_900167.545884
215496.236619237606646,882045.500634235912003,3661,40350.00000000000,1400.00000000000,2.00000000000,2BR/1BA Apartment - 59 Frairy St,,2015-11-05 22:36:12,2015-11-12 22:39:32.255905,2015-11-12 22:39:32.255905,2.00000000000,29.00000000000,215496.23661900000,882045.50063400005,0,215496.236619_882045.500634
214058.644128091371385,882197.988000312703662,3662,40354.00000000000,1235.00000000000,2.00000000000,2BR/2BA Apartment - 93 West St,,2015-05-19 16:13:39,2015-11-12 22:39:32.270127,2015-11-12 22:39:32.270127,2.00000000000,29.00000000000,214058.64412800001,882197.98800000001,0,214058.644128_882197.988
228094.720128067128826,889948.555351253133267,3663,40359.00000000000,2500.00000000000,2.00000000000,2BR/1BA Apartment - 5269 Washington St,,2015-11-06 01:21:32,2015-11-12 22:39:32.289512,2015-11-12 22:39:32.289512,2.00000000000,29.00000000000,228094.72012799999,889948.55535100005,0,228094.720128_889948.555351
223228.942084382491885,886518.830885602277704,3664,40360.00000000000,1720.00000000000,2.00000000000,Westwood Glen - Two BR,,2015-11-11 19:49:11,2015-11-12 22:39:32.292897,2015-11-12 22:39:32.292897,2.00000000000,29.00000000000,223228.94208400001,886518.83088599995,0,223228.942084_886518.830886
228755.07032144186087,889884.577230930211954,3665,40364.00000000000,1925.00000000000,2.00000000000,2BR/1BA Apartment - 122 Edgemere Rd,,2015-08-08 02:58:33,2015-11-12 22:39:32.309446,2015-11-12 22:39:32.309446,2.00000000000,29.00000000000,228755.07032100001,889884.57723099994,0,228755.070321_889884.577231
228233.070537615421927,890426.733165247598663,3666,40368.00000000000,2480.00000000000,2.00000000000,2BR/1.5BA Apartment - 178 Grove St,,2015-08-08 03:23:41,2015-11-12 22:39:32.322926,2015-11-12 22:39:32.322926,2.00000000000,29.00000000000,228233.07053800000,890426.73316499998,0,228233.070538_890426.733165
229738.060419813235058,891577.011124718701467,3667,40369.00000000000,2300.00000000000,2.00000000000,2BR/1.5BA Apartment - 390 Blue Ledge Dr,,2015-08-08 03:15:17,2015-11-12 22:39:32.326233,2015-11-12 22:39:32.326233,2.00000000000,29.00000000000,229738.06041999999,891577.01112499996,0,229738.06042_891577.011125
230158.619910538138356,891612.123916889540851,3668,40370.00000000000,1905.00000000000,2.00000000000,2BR/1BA Apartment - 77 Winton St,,2015-08-08 03:24:59,2015-11-12 22:39:32.329555,2015-11-12 22:39:32.329555,2.00000000000,29.00000000000,230158.61991099999,891612.12391700002,0,230158.619911_891612.123917
228869.263646481151227,890207.163383710430935,3669,40372.00000000000,2060.00000000000,2.00000000000,2BR/2BA Apartment - 34 Cedarcrest Cir,,2015-08-08 03:23:47,2015-11-12 22:39:35.784422,2015-11-12 22:39:35.784422,2.00000000000,29.00000000000,228869.26364600001,890207.16338399996,0,228869.263646_890207.163384
223849.532542514818488,883857.113010298227891,3670,40373.00000000000,1725.00000000000,2.00000000000,2BR/1.5BA Apartment - 737 Norwest Dr,,2015-08-03 21:33:23,2015-11-12 22:39:35.788526,2015-11-12 22:39:35.788526,2.00000000000,29.00000000000,223849.53254300001,883857.11300999997,0,223849.532543_883857.11301
228546.721438136912184,890394.675866556703113,3671,40374.00000000000,1710.00000000000,2.00000000000,2BR/1BA Apartment - 5110 Washington St,,2015-08-08 03:43:20,2015-11-12 22:39:35.791917,2015-11-12 22:39:35.791917,2.00000000000,29.00000000000,228546.72143800001,890394.67586700001,0,228546.721438_890394.675867
224948.006324002722977,888894.802136603975669,3672,40378.00000000000,1850.00000000000,2.00000000000,"Two BR, 1.0 BA, 1300 sqft, $1,850 - Two BR",,2015-11-11 22:48:59,2015-11-12 22:39:35.805531,2015-11-12 22:39:35.805531,2.00000000000,29.00000000000,224948.00632399999,888894.80213700002,0,224948.006324_888894.802137
228746.773901800857857,889895.650874413317069,3673,40380.00000000000,1850.00000000000,2.00000000000,2BR/1BA Apartment - 114 Edgemere Rd,,2015-08-26 22:13:29,2015-11-12 22:39:35.812378,2015-11-12 22:39:35.812378,2.00000000000,29.00000000000,228746.77390199999,889895.65087400004,0,228746.773902_889895.650874
228129.322164466284448,889548.822507439414039,3674,40381.00000000000,1650.00000000000,2.00000000000,2BR/1BA Apartment - 35 Carrolton Rd,,2015-09-29 23:23:29,2015-11-12 22:39:35.815704,2015-11-12 22:39:35.815704,2.00000000000,29.00000000000,228129.32216400001,889548.82250699995,0,228129.322164_889548.822507
230525.286998160678195,890758.421987279667519,3675,40384.00000000000,2500.00000000000,2.00000000000,2BR/1BA Apartment - 370 West St,,2015-08-08 04:59:10,2015-11-12 22:39:35.8296,2015-11-12 22:39:35.8296,2.00000000000,29.00000000000,230525.28699800000,890758.42198700004,0,230525.286998_890758.421987
228763.321371730475221,889884.610947857494466,3676,40386.00000000000,1825.00000000000,2.00000000000,2BR/1BA Apartment - 134 Edgemere Rd,,2015-10-06 23:36:02,2015-11-12 22:39:35.836139,2015-11-12 22:39:35.836139,2.00000000000,29.00000000000,228763.32137200001,889884.61094799999,0,228763.321372_889884.610948
228779.914314999768976,889862.463710305048153,3677,40387.00000000000,1825.00000000000,2.00000000000,2BR/1BA Apartment - 154 Edgemere Rd,,2015-10-06 23:36:04,2015-11-12 22:39:35.839457,2015-11-12 22:39:35.839457,2.00000000000,29.00000000000,228779.91431500000,889862.46371000004,0,228779.914315_889862.46371
220080.308530937792966,899529.187683740979992,3678,40391.00000000000,2275.00000000000,2.00000000000,2BR/2BA Apartment - 2300 Commonwealth Avenue,,2015-10-25 10:20:51,2015-11-12 22:39:35.855917,2015-11-12 22:39:35.855917,2.00000000000,29.00000000000,220080.30853099999,899529.18768400000,0,220080.308531_899529.187684
217654.224406650610035,894390.953213934088126,3679,40394.00000000000,2400.00000000000,2.00000000000,2BR/1BA Apartment - 22 Morton St,,2015-11-11 17:05:28,2015-11-12 22:39:35.877926,2015-11-12 22:39:35.877926,2.00000000000,29.00000000000,217654.22440700000,894390.95321399998,0,217654.224407_894390.953214
218525.290938178863144,895526.167162993224338,3680,40396.00000000000,2200.00000000000,2.00000000000,2BR/1BA Apartment - 11 Bemis Rd,,2015-09-09 22:29:22,2015-11-12 22:39:35.885404,2015-11-12 22:39:35.885404,2.00000000000,29.00000000000,218525.29093799999,895526.16716299998,0,218525.290938_895526.167163
219599.737758579751244,897528.451549143879674,3681,40399.00000000000,1700.00000000000,2.00000000000,2BR/1BA Apartment - 151 Concord St,,2015-11-06 16:00:47,2015-11-12 22:39:35.895968,2015-11-12 22:39:35.895968,2.00000000000,29.00000000000,219599.73775900001,897528.45154899999,0,219599.737759_897528.451549
223850.362064767687116,895786.579248138004914,3682,40413.00000000000,1825.00000000000,2.00000000000,2BR/1BA Apartment - 30 High St,,2015-11-07 21:59:37,2015-11-12 22:39:35.951146,2015-11-12 22:39:35.951146,2.00000000000,29.00000000000,223850.36206499999,895786.57924800005,0,223850.362065_895786.579248
228666.688098395999987,893349.778334146249108,3683,40417.00000000000,1800.00000000000,2.00000000000,2BR/1BA Apartment - 92 Manthorne Rd,,2015-11-08 21:20:04,2015-11-12 22:39:35.966936,2015-11-12 22:39:35.966936,2.00000000000,29.00000000000,228666.68809800001,893349.77833400003,0,228666.688098_893349.778334
231517.687835091899615,899426.771327969501726,3684,40421.00000000000,4500.00000000000,2.00000000000,2BR/2BA Duplex - 60 Parkman St,,2015-09-16 15:29:55,2015-11-12 22:39:35.998851,2015-11-12 22:39:35.998851,2.00000000000,29.00000000000,231517.68783499999,899426.77132800000,0,231517.687835_899426.771328
230334.352363269834314,900587.878728679846972,3685,40427.00000000000,1875.00000000000,2.00000000000,2BR/1BA Apartment - 18 Highgate St,,2015-08-19 17:30:23,2015-11-12 22:39:39.572977,2015-11-12 22:39:39.572977,2.00000000000,29.00000000000,230334.35236300001,900587.87872899999,0,230334.352363_900587.878729
231110.197364419669611,900269.145353821688332,3686,40434.00000000000,2100.00000000000,2.00000000000,2BR/1BA Apartment - 1041 Commonwealth Avenue,,2015-08-19 17:29:44,2015-11-12 22:39:39.600277,2015-11-12 22:39:39.600277,2.00000000000,29.00000000000,231110.19736399999,900269.14535400004,0,231110.197364_900269.145354
227220.583009297144599,900475.157492455327883,3687,40441.00000000000,1700.00000000000,2.00000000000,2BR/1BA Apartment - 95 Perthshire Rd,,2015-10-15 23:52:13,2015-11-12 22:39:39.624558,2015-11-12 22:39:39.624558,2.00000000000,29.00000000000,227220.58300899999,900475.15749200003,0,227220.583009_900475.157492
231403.719342294003582,899115.244258269201964,3688,40453.00000000000,2450.00000000000,2.00000000000,2BR/1.5BA Apartment - 55 Sewall Ave,,2015-10-16 17:26:33,2015-11-12 22:39:39.671827,2015-11-12 22:39:39.671827,2.00000000000,29.00000000000,231403.71934200000,899115.24425800005,0,231403.719342_899115.244258
227303.703006722207647,900286.648298200685531,3689,40454.00000000000,1800.00000000000,2.00000000000,2BR/1BA Apartment - 45 Champney St,,2015-09-29 18:04:22,2015-11-12 22:39:39.675304,2015-11-12 22:39:39.675304,2.00000000000,29.00000000000,227303.70300700000,900286.64829799999,0,227303.703007_900286.648298
227837.776410161168315,900655.299381669145077,3690,40456.00000000000,1700.00000000000,2.00000000000,2BR/1BA Apartment - 48 Brooks St,,2015-10-26 00:27:19,2015-11-12 22:39:39.68333,2015-11-12 22:39:39.68333,2.00000000000,29.00000000000,227837.77640999999,900655.29938200000,0,227837.77641_900655.299382
228326.125400196149712,902134.584842340089381,3691,40459.00000000000,2200.00000000000,2.00000000000,2BR/1BA Apartment - 194 Arlington St,,2015-08-08 06:53:55,2015-11-12 22:39:39.693311,2015-11-12 22:39:39.693311,2.00000000000,29.00000000000,228326.12539999999,902134.58484200004,0,228326.1254_902134.584842
229652.290672171104234,900173.980436348589137,3692,40460.00000000000,2100.00000000000,2.00000000000,2BR/1BA Apartment - 47 Gordon St,,2015-05-21 16:14:40,2015-11-12 22:39:39.696632,2015-11-12 22:39:39.696632,2.00000000000,29.00000000000,229652.29067200000,900173.98043600004,0,229652.290672_900173.980436
230196.636460583831649,900043.005273304297589,3693,40461.00000000000,1900.00000000000,2.00000000000,2BR/1BA Apartment - 39 Glenville Ave,,2015-08-08 03:13:59,2015-11-12 22:39:39.701485,2015-11-12 22:39:39.701485,2.00000000000,29.00000000000,230196.63646099999,900043.00527299999,0,230196.636461_900043.005273
229351.372001352108782,901205.739251794992015,3694,40463.00000000000,1700.00000000000,2.00000000000,2BR/1BA Apartment - 32 Waverly St,,2015-11-05 04:47:38,2015-11-12 22:39:39.70819,2015-11-12 22:39:39.70819,2.00000000000,29.00000000000,229351.37200100001,901205.73925200000,0,229351.372001_901205.739252
229039.001517772645457,899049.537870430154726,3695,40464.00000000000,2350.00000000000,2.00000000000,2BR/2BA Apartment - 1720 Commonwealth Avenue,,2015-10-17 14:02:45,2015-11-12 22:39:39.711492,2015-11-12 22:39:39.711492,2.00000000000,29.00000000000,229039.00151800000,899049.53787000000,0,229039.001518_899049.53787
228998.349900590314064,898916.077341602998786,3696,40467.00000000000,1995.00000000000,2.00000000000,2BR/1BA Apartment - 120 Sutherland Rd,,2015-08-07 17:15:48,2015-11-12 22:39:39.727797,2015-11-12 22:39:39.727797,2.00000000000,29.00000000000,228998.34990100001,898916.07734199998,0,228998.349901_898916.077342
227274.195927907363512,899397.915112813003361,3697,40469.00000000000,1850.00000000000,2.00000000000,2BR/1BA Apartment - 177 Lake Shore Rd,,2015-10-16 00:17:34,2015-11-12 22:39:39.734828,2015-11-12 22:39:39.734828,2.00000000000,29.00000000000,227274.19592800000,899397.91511299997,0,227274.195928_899397.915113
231126.773513007501606,900247.003222074825317,3698,40470.00000000000,2100.00000000000,2.00000000000,2BR/1BA Apartment - 1039 Commonwealth Avenue,,2015-10-21 17:41:05,2015-11-12 22:39:39.738186,2015-11-12 22:39:39.738186,2.00000000000,29.00000000000,231126.77351299999,900247.00322199997,0,231126.773513_900247.003222
225064.513316828641109,897468.057353343232535,3699,40473.00000000000,2700.00000000000,2.00000000000,2BR/2BA Apartment - 33 Paul St,,2015-08-11 17:25:10,2015-11-12 22:39:43.326941,2015-11-12 22:39:43.326941,2.00000000000,29.00000000000,225064.51331700000,897468.05735300004,0,225064.513317_897468.057353
229711.372348261385923,899840.997429455863312,3700,40476.00000000000,2300.00000000000,2.00000000000,2BR/1BA Apartment - 1422 Commonwealth Avenue,,2015-03-26 20:11:45,2015-11-12 22:39:43.337277,2015-11-12 22:39:43.337277,2.00000000000,29.00000000000,229711.37234800000,899840.99742899998,0,229711.372348_899840.997429
227551.173470595444087,900209.859953355393372,3701,40478.00000000000,1650.00000000000,2.00000000000,2BR/1BA Apartment - 361 Faneuil St,,2015-08-08 03:14:13,2015-11-12 22:39:43.344121,2015-11-12 22:39:43.344121,2.00000000000,29.00000000000,227551.17347099999,900209.85995299998,0,227551.173471_900209.859953
223740.600558493606513,896552.634536020923406,3702,40480.00000000000,2050.00000000000,2.00000000000,2BR/1BA Apartment - 983 Boylston St,,2015-10-24 08:11:06,2015-11-12 22:39:43.350946,2015-11-12 22:39:43.350946,2.00000000000,29.00000000000,223740.60055800001,896552.63453599997,0,223740.600558_896552.634536
225940.108157253765967,896949.173212155117653,3703,40484.00000000000,2400.00000000000,2.00000000000,2BR/1BA Apartment - 323 Langley Rd,,2015-11-03 19:37:30,2015-11-12 22:39:43.368166,2015-11-12 22:39:43.368166,2.00000000000,29.00000000000,225940.10815700001,896949.17321200005,0,225940.108157_896949.173212
223250.303128417755943,895251.403980950126424,3704,40489.00000000000,2400.00000000000,2.00000000000,2BR/2BA Apartment - 173 Oak St,,2015-11-06 20:28:23,2015-11-12 22:39:43.385357,2015-11-12 22:39:43.385357,2.00000000000,29.00000000000,223250.30312800000,895251.40398099995,0,223250.303128_895251.403981
223376.005005377694033,894640.90235676500015,3705,40492.00000000000,3665.00000000000,2.00000000000,2BR/2BA Apartment - 277 A St,,2015-08-08 03:24:16,2015-11-12 22:39:43.39545,2015-11-12 22:39:43.39545,2.00000000000,29.00000000000,223376.00500500001,894640.90235700004,0,223376.005005_894640.902357
223781.403457119595259,896674.956498996238224,3706,40498.00000000000,3150.00000000000,2.00000000000,2BR/2BA Apartment - 69 Erie Ave,,2015-08-08 06:18:35,2015-11-12 22:39:43.416904,2015-11-12 22:39:43.416904,2.00000000000,29.00000000000,223781.40345700001,896674.95649899996,0,223781.403457_896674.956499
222704.427562133874744,895782.785919856396504,3707,40502.00000000000,2000.00000000000,2.00000000000,2BR/1BA Apartment - 1117 Chestnut St,,2015-10-30 18:45:35,2015-11-12 22:39:43.431452,2015-11-12 22:39:43.431452,2.00000000000,29.00000000000,222704.42756200000,895782.78592000005,0,222704.427562_895782.78592
222483.327398067485774,895315.555723442928866,3708,40504.00000000000,3673.00000000000,2.00000000000,2BR/2BA Apartment - 277 Reservoir St,,2015-08-08 03:24:17,2015-11-12 22:39:43.438231,2015-11-12 22:39:43.438231,2.00000000000,29.00000000000,222483.32739799999,895315.55572299997,0,222483.327398_895315.555723
222820.89078300158144,895461.042015049490146,3709,40509.00000000000,2700.00000000000,2.00000000000,2BR/2.5BA Apartment - 1175 Chestnut St,,2015-08-08 03:09:29,2015-11-12 22:39:43.457245,2015-11-12 22:39:43.457245,2.00000000000,29.00000000000,222820.89078300001,895461.04201500001,0,222820.890783_895461.042015
222417.440747806336731,895293.130167754366994,3710,40511.00000000000,1250.00000000000,2.00000000000,2BR/1BA Apartment - 26 Crawford St,,2015-08-08 06:14:07,2015-11-12 22:39:43.464459,2015-11-12 22:39:43.464459,2.00000000000,29.00000000000,222417.44074799999,895293.13016800000,0,222417.440748_895293.130168
227555.585560806910507,894878.188608655356802,3711,40518.00000000000,1900.00000000000,2.00000000000,2BR/1BA Apartment - 44 Broadlawn Park,,2015-10-25 05:12:58,2015-11-12 22:39:43.490491,2015-11-12 22:39:43.490491,2.00000000000,29.00000000000,227555.58556100001,894878.18860899995,0,227555.585561_894878.188609
230919.964025066990871,894814.42191011889372,3712,40521.00000000000,2500.00000000000,2.00000000000,2BR/2BA Apartment - 992 Centre St,,2015-10-21 12:10:32,2015-11-12 22:39:43.500803,2015-11-12 22:39:43.500803,2.00000000000,29.00000000000,230919.96402499999,894814.42191000003,0,230919.964025_894814.42191
231486.450718237087131,895361.210534548736177,3713,40522.00000000000,1875.00000000000,2.00000000000,2BR/1BA Apartment - 17 Ballard St,,2015-10-20 10:50:13,2015-11-12 22:39:47.044634,2015-11-12 22:39:47.044634,2.00000000000,29.00000000000,231486.45071800001,895361.21053499996,0,231486.450718_895361.210535
227045.706885065708775,896675.647628424223512,3714,40523.00000000000,1900.00000000000,2.00000000000,2BR/1BA Apartment - 33 Hammond Pond Pkwy,,2015-11-01 14:44:23,2015-11-12 22:39:47.048957,2015-11-12 22:39:47.048957,2.00000000000,29.00000000000,227045.70688499999,896675.64762800001,0,227045.706885_896675.647628
231428.490104875061661,895416.489582764916122,3715,40524.00000000000,2100.00000000000,2.00000000000,2BR/1BA Apartment - 822 Centre St,,2015-10-21 11:59:58,2015-11-12 22:39:47.052502,2015-11-12 22:39:47.052502,2.00000000000,29.00000000000,231428.49010500000,895416.48958299996,0,231428.490105_895416.489583
228423.889524002472172,894248.509596235468052,3716,40525.00000000000,2340.00000000000,2.00000000000,2BR/1BA Apartment - 100 Thornton Rd,,2015-08-08 03:08:06,2015-11-12 22:39:47.056173,2015-11-12 22:39:47.056173,2.00000000000,29.00000000000,228423.88952400000,894248.50959599996,0,228423.889524_894248.509596
227029.690411322866566,896553.401761923567392,3717,40528.00000000000,2000.00000000000,2.00000000000,2BR/1.5BA Apartment - 320 Hammond Pond Pkwy,,2015-10-05 17:44:08,2015-11-12 22:39:47.066479,2015-11-12 22:39:47.066479,2.00000000000,29.00000000000,227029.69041099999,896553.40176200005,0,227029.690411_896553.401762
228414.880717602703953,894437.30277943436522,3718,40529.00000000000,2510.00000000000,2.00000000000,2BR/1BA Apartment - 1 Gerry Rd,,2015-07-28 18:45:34,2015-11-12 22:39:47.069998,2015-11-12 22:39:47.069998,2.00000000000,29.00000000000,228414.88071800000,894437.30277900002,0,228414.880718_894437.302779
229025.799417659814935,892262.70662572607398,3719,40531.00000000000,1800.00000000000,2.00000000000,2BR/1BA Apartment - 297 Park St,,2015-10-27 13:59:38,2015-11-12 22:39:47.07679,2015-11-12 22:39:47.07679,2.00000000000,29.00000000000,229025.79941800001,892262.70662600000,0,229025.799418_892262.706626
228234.723501469939947,894125.563873425242491,3720,40536.00000000000,4500.00000000000,2.00000000000,2BR/1BA Apartment - 248 Independence Dr,,2015-08-08 04:28:46,2015-11-12 22:39:47.096819,2015-11-12 22:39:47.096819,2.00000000000,29.00000000000,228234.72350100000,894125.56387299998,0,228234.723501_894125.563873
228184.445847669558134,894325.299362091463991,3721,40539.00000000000,2335.00000000000,2.00000000000,2BR/1BA Apartment - 68 Sherman Rd,,2015-08-08 03:07:58,2015-11-12 22:39:47.107171,2015-11-12 22:39:47.107171,2.00000000000,29.00000000000,228184.44584800000,894325.29936199996,0,228184.445848_894325.299362
228217.518348203040659,894303.216727832332253,3722,40541.00000000000,2255.00000000000,2.00000000000,2BR/1BA Apartment - 36 Sherman Rd,,2015-10-17 13:55:43,2015-11-12 22:39:47.113952,2015-11-12 22:39:47.113952,2.00000000000,29.00000000000,228217.51834800001,894303.21672799997,0,228217.518348_894303.216728
228482.690557618130697,893982.164630410377868,3723,40543.00000000000,2275.00000000000,2.00000000000,2BR/1BA Apartment - 571 VFW Parkway,,2015-08-08 03:08:01,2015-11-12 22:39:47.12287,2015-11-12 22:39:47.12287,2.00000000000,29.00000000000,228482.69055800000,893982.16463000001,0,228482.690558_893982.16463
230828.827832154347561,894913.990664569777437,3724,40544.00000000000,2400.00000000000,2.00000000000,2BR/1BA Apartment - 83 Winchester Terrace,,2015-09-17 00:03:04,2015-11-12 22:39:47.126459,2015-11-12 22:39:47.126459,2.00000000000,29.00000000000,230828.82783200001,894913.99066500005,0,230828.827832_894913.990665
230028.199156913440675,893177.73680721630808,3725,40545.00000000000,1650.00000000000,2.00000000000,2BR/1BA Apartment - 6 Fletcher St,,2015-10-28 10:21:32,2015-11-12 22:39:47.129867,2015-11-12 22:39:47.129867,2.00000000000,29.00000000000,230028.19915700000,893177.73680700001,0,230028.199157_893177.736807
227762.329134264582535,896811.732748064096086,3726,40547.00000000000,2450.00000000000,2.00000000000,2BR/1.5BA Apartment - 671 Hammond St,,2015-11-05 01:19:04,2015-11-12 22:39:47.136757,2015-11-12 22:39:47.136757,2.00000000000,29.00000000000,227762.32913400000,896811.73274799995,0,227762.329134_896811.732748
227809.210021413338836,895379.03049501136411,3727,40551.00000000000,3450.00000000000,2.00000000000,2BR/1BA Apartment - 51 Wolcott Rd,,2015-08-08 03:10:43,2015-11-12 22:39:47.149979,2015-11-12 22:39:47.149979,2.00000000000,29.00000000000,227809.21002100001,895379.03049499996,0,227809.210021_895379.030495
230013.742462245485513,892700.048120979918167,3728,40553.00000000000,1650.00000000000,2.00000000000,2BR/1BA Apartment - 121 Durnell Ave,,2015-09-22 17:42:17,2015-11-12 22:39:47.16006,2015-11-12 22:39:47.16006,2.00000000000,29.00000000000,230013.74246199999,892700.04812100006,0,230013.742462_892700.048121
227666.385788347630296,896056.033580133458599,3729,40555.00000000000,3205.00000000000,2.00000000000,2BR/2BA Apartment - 17 Aston Rd,,2015-08-08 03:26:47,2015-11-12 22:39:47.168824,2015-11-12 22:39:47.168824,2.00000000000,29.00000000000,227666.38578800001,896056.03358000005,0,227666.385788_896056.03358
228515.720573754049838,893971.190845601027831,3730,40557.00000000000,2255.00000000000,2.00000000000,2BR/1BA Apartment - 557 VFW Parkway,,2015-08-08 03:08:09,2015-11-12 22:39:47.175696,2015-11-12 22:39:47.175696,2.00000000000,29.00000000000,228515.72057400001,893971.19084599998,0,228515.720574_893971.190846
228491.611683997121872,893815.58655169501435,3731,40559.00000000000,2325.00000000000,2.00000000000,2BR/1.5BA Apartment - 19 Brucewood St,,2015-08-08 03:23:57,2015-11-12 22:39:47.182634,2015-11-12 22:39:47.182634,2.00000000000,29.00000000000,228491.61168400000,893815.58655200002,0,228491.611684_893815.586552
231478.510906035779044,893450.660175352124497,3732,40560.00000000000,1850.00000000000,2.00000000000,2BR/1BA Apartment - 307 Hyde Park Ave,,2015-08-08 05:48:48,2015-11-12 22:39:47.185998,2015-11-12 22:39:47.185998,2.00000000000,29.00000000000,231478.51090600001,893450.66017499997,0,231478.510906_893450.660175
229026.576022843335522,894073.249055964872241,3733,40561.00000000000,2750.00000000000,2.00000000000,2BR/1BA Apartment - 355 VFW Parkway,,2015-10-17 14:05:32,2015-11-12 22:39:47.189465,2015-11-12 22:39:47.189465,2.00000000000,29.00000000000,229026.57602300000,894073.24905600003,0,229026.576023_894073.249056
228610.043365417252062,893082.965299777803011,3734,40562.00000000000,1700.00000000000,2.00000000000,2BR/1BA Apartment - 1799 Centre St,,2015-08-26 17:24:29,2015-11-12 22:39:47.192833,2015-11-12 22:39:47.192833,2.00000000000,29.00000000000,228610.04336499999,893082.96530000004,0,228610.043365_893082.9653
228192.736214948992711,894314.224967768066563,3735,40564.00000000000,2335.00000000000,2.00000000000,2BR/1BA Apartment - 62 Sherman Rd,,2015-08-08 03:07:51,2015-11-12 22:39:47.202647,2015-11-12 22:39:47.202647,2.00000000000,29.00000000000,228192.73621500001,894314.22496799997,0,228192.736215_894314.224968
228876.327691524347756,892506.458433842402883,3736,40565.00000000000,2000.00000000000,2.00000000000,2BR/1BA Apartment - 74 Park Terrace,,2015-10-31 23:17:47,2015-11-12 22:39:47.206136,2015-11-12 22:39:47.206136,2.00000000000,29.00000000000,228876.32769199999,892506.45843400003,0,228876.327692_892506.458434
228226.521998534823069,894114.423338241991587,3737,40567.00000000000,2220.00000000000,2.00000000000,2BR/1BA Apartment - 278 Independence Dr,,2015-08-08 03:07:50,2015-11-12 22:39:47.213017,2015-11-12 22:39:47.213017,2.00000000000,29.00000000000,228226.52199899999,894114.42333799996,0,228226.521999_894114.423338
228101.765505176823353,894380.506632082513534,3738,40568.00000000000,2335.00000000000,2.00000000000,2BR/1BA Apartment - 132 Sherman Rd,,2015-08-08 03:08:08,2015-11-12 22:39:47.216671,2015-11-12 22:39:47.216671,2.00000000000,29.00000000000,228101.76550499999,894380.50663199998,0,228101.765505_894380.506632
230462.510091249656398,893823.846043700585142,3739,40572.00000000000,1800.00000000000,2.00000000000,2BR/1BA Apartment - Walter St,,2015-09-27 17:18:36,2015-11-12 22:39:50.736027,2015-11-12 22:39:50.736027,2.00000000000,29.00000000000,230462.51009100000,893823.84604400001,0,230462.510091_893823.846044
226126.242767623392865,893439.85245406604372,3740,40573.00000000000,3570.00000000000,2.00000000000,2BR/2BA Apartment - 1 D Roadway,,2015-08-08 06:43:28,2015-11-12 22:39:50.74051,2015-11-12 22:39:50.74051,2.00000000000,29.00000000000,226126.24276800000,893439.85245400004,0,226126.242768_893439.852454
228523.966832947276998,893971.224281913600862,3741,40575.00000000000,2405.00000000000,2.00000000000,2BR/1BA Apartment - 553 VFW Parkway,,2015-08-19 17:28:12,2015-11-12 22:39:50.747618,2015-11-12 22:39:50.747618,2.00000000000,29.00000000000,228523.96683300001,893971.22428199998,0,228523.966833_893971.224282
231537.661856592574622,894972.671900363173336,3742,40579.00000000000,1995.00000000000,2.00000000000,2BR/1BA Apartment - 77 St Rose St,,2015-11-10 04:46:25,2015-11-12 22:39:50.761201,2015-11-12 22:39:50.761201,2.00000000000,29.00000000000,231537.66185700000,894972.67189999996,0,231537.661857_894972.6719
230383.739771075284807,892968.218902238411829,3743,40582.00000000000,3175.00000000000,2.00000000000,2BR/1BA Apartment - Amherst St,,2015-11-04 02:46:11,2015-11-12 22:39:50.771013,2015-11-12 22:39:50.771013,2.00000000000,29.00000000000,230383.73977099999,892968.21890199999,0,230383.739771_892968.218902
